Gender,AgeClass,Event,WeightClass,AnnualImprovement
M,18-19,SBD,82.2,15.0
M,18-19,SBD,81.77,12.5
M,18-19,SBD,89.57,8.333333333333334
M,20-23,SBD,100.6,10.0
M,18-19,SBD,92.01,10.0
M,20-23,SBD,92.22,13.75
M,18-19,SBD,90.9,10.0
M,20-23,SBD,100.8,6.666666666666667
M,18-19,SBD,92.0,4.375
M,20-23,SBD,101.3,7.5
M,18-19,SBD,90.4,17.5
M,16-17,SBD,81.2,13.333333333333334
M,18-19,SBD,91.5,7.5
M,20-23,SBD,92.6,10.0
M,16-17,SBD,86.1,40.0
M,13-15,SBD,81.5,28.75
M,18-19,SBD,87.7,15.0
M,18-19,SBD,91.74,15.0
M,18-19,SBD,103.0,16.25
M,20-23,SBD,104.2,-0.0
M,20-23,SBD,104.85,12.5
M,18-19,SBD,103.7,20.0
M,20-23,SBD,102.94,17.5
M,20-23,SBD,104.72,12.5
M,16-17,SBD,103.4,15.0
M,18-19,SBD,92.68,15.0
M,16-17,SBD,81.42,15.0
M,18-19,SBD,95.3,15.0
M,20-23,SBD,58.68,17.5
M,20-23,SBD,65.95,17.5
M,20-23,SBD,62.61,20.0
M,20-23,SBD,65.02,15.833333333333334
M,18-19,SBD,58.95,7.5
M,20-23,SBD,58.96,2.5
M,18-19,SBD,53.0,2.5
M,20-23,SBD,58.84,-2.5
M,20-23,SBD,58.61,5.833333333333333
M,20-23,SBD,58.8,2.5
M,20-23,SBD,58.6,1.6666666666666667
M,20-23,SBD,64.0,2.5
M,20-23,SBD,65.55,0.8333333333333334
M,20-23,SBD,64.2,-1.25
M,20-23,SBD,65.45,2.5
M,24-34,SBD,65.38,0.0
M,24-34,SBD,65.4,5.357142857142857
M,,SBD,65.6,6.25
M,,SBD,65.3,3.125
M,18-19,SBD,64.3,7.5
M,,SBD,66.0,10.0
M,,SBD,64.0,5.833333333333333
M,,SBD,65.3,10.0
M,,SBD,71.1,6.25
M,20-23,SBD,64.6,6.25
M,20-23,SBD,64.58,5.833333333333333
M,,SBD,72.2,5.0
M,,SBD,74.0,2.5
M,,SBD,72.5,5.0
M,,SBD,65.4,4.0
M,,SBD,69.9,6.0
M,20-23,SBD,64.08,7.5
M,20-23,SBD,65.05,2.5
M,24-34,SBD,64.6,-0.8333333333333334
M,20-23,SBD,64.2,8.75
M,20-23,SBD,65.1,4.0
M,24-34,SBD,64.4,5.0
M,20-23,SBD,64.4,17.5
M,18-19,SBD,64.6,5.0
M,16-17,SBD,62.2,8.75
M,18-19,SBD,65.2,5.5
M,24-34,SBD,64.2,6.25
M,18-19,SBD,62.2,6.25
M,24-34,SBD,64.6,2.5
M,20-23,SBD,64.4,2.5
M,20-23,SBD,65.2,17.5
M,20-23,SBD,64.3,5.833333333333333
M,20-23,SBD,65.52,5.0
M,20-23,SBD,64.95,-2.5
M,20-23,SBD,58.8,-2.5
M,20-23,SBD,73.66,7.5
M,20-23,SBD,73.5,30.0
M,20-23,SBD,73.35,10.0
M,20-23,SBD,73.35,6.25
M,20-23,SBD,73.48,10.625
M,24-34,SBD,82.51,2.5
M,24-34,SBD,82.75,10.833333333333334
M,20-23,SBD,73.75,6.875
M,24-34,SBD,82.82,12.5
M,20-23,SBD,73.0,10.625
M,24-34,SBD,83.25,15.0
M,20-23,SBD,71.0,18.75
M,20-23,SBD,73.0,17.5
M,20-23,SBD,82.3,7.5
M,20-23,SBD,73.35,1.25
M,20-23,SBD,73.56,1.6666666666666667
M,24-34,SBD,73.87,5.833333333333333
M,20-23,SBD,73.47,15.0
M,20-23,SBD,73.62,5.0
M,20-23,SBD,76.65,5.0
M,20-23,SBD,72.63,5.0
M,20-23,SBD,73.71,15.0
M,20-23,SBD,73.3,17.5
M,20-23,SBD,73.46,0.0
M,20-23,SBD,72.6,-0.0
M,20-23,SBD,73.0,0.8333333333333334
M,18-19,SBD,73.2,1.25
M,20-23,SBD,73.3,3.0
M,20-23,SBD,73.2,7.5
M,20-23,SBD,73.4,16.875
M,18-19,SBD,65.95,23.5
M,20-23,SBD,73.36,5.0
M,20-23,SBD,73.36,9.0
M,20-23,SBD,72.96,20.0
M,20-23,SBD,72.9,5.0
M,24-34,SBD,73.98,-10.0
M,20-23,SBD,73.68,8.333333333333334
M,20-23,SBD,74.0,12.5
M,20-23,SBD,73.42,13.75
M,20-23,SBD,73.46,0.0
M,18-19,SBD,72.65,-7.5
M,18-19,SBD,73.1,5.0
M,20-23,SBD,87.84,3.75
M,20-23,SBD,79.86,6.25
M,16-17,SBD,70.8,10.0
M,18-19,SBD,72.0,6.25
M,20-23,SBD,73.09,10.0
M,16-17,SBD,71.02,6.25
M,20-23,SBD,86.4,5.0
M,18-19,SBD,72.6,8.75
M,16-17,SBD,72.9,12.5
M,20-23,SBD,72.0,30.0
M,20-23,SBD,82.56,2.5
M,20-23,SBD,82.81,31.666666666666668
M,20-23,SBD,73.99,47.5
M,20-23,SBD,82.2,10.833333333333334
M,18-19,SBD,72.2,6.0
M,24-34,SBD,82.4,5.625
M,20-23,SBD,73.2,5.0
M,18-19,SBD,74.0,6.0
M,20-23,SBD,82.2,5.0
M,18-19,SBD,73.93,6.0
M,24-34,SBD,82.5,6.875
M,20-23,SBD,73.8,15.0
M,18-19,SBD,73.5,20.0
M,20-23,SBD,81.44,-0.0
M,24-34,SBD,82.84,-2.5
M,24-34,SBD,81.02,2.5
M,20-23,SBD,80.18,3.75
M,20-23,SBD,81.3,-2.5
M,20-23,SBD,82.1,112.5
M,20-23,SBD,81.3,-107.5
M,20-23,SBD,92.48,0.0
M,20-23,SBD,91.95,-0.0
M,24-34,SBD,91.9,12.5
M,24-34,SBD,118.35,8.75
M,24-34,SBD,104.6,6.25
M,24-34,SBD,117.26,7.142857142857143
M,20-23,SBD,89.8,12.5
M,20-23,SBD,90.5,20.0
M,20-23,SBD,90.5,12.5
M,18-19,SBD,80.6,11.666666666666666
M,24-34,SBD,102.33,-0.0
M,24-34,SBD,104.33,7.5
M,20-23,SBD,92.03,-0.0
M,20-23,SBD,93.34,9.0
M,18-19,SBD,79.7,32.5
M,16-17,SBD,72.4,10.9375
M,24-34,SBD,103.49,8.333333333333334
M,18-19,SBD,85.5,9.0
M,24-34,SBD,91.65,2.5
M,24-34,SBD,103.99,-15.0
M,24-34,SBD,107.14,15.0
M,24-34,SBD,100.16,1.6666666666666667
M,20-23,SBD,92.82,3.0
M,24-34,SBD,104.69,7.857142857142857
M,20-23,SBD,90.72,15.0
M,18-19,SBD,80.9,9.0
M,20-23,SBD,92.75,1.25
M,20-23,SBD,92.73,9.833333333333334
M,18-19,SBD,82.0,9.75
M,20-23,SBD,91.25,4.375
M,24-34,SBD,92.74,10.0
M,16-17,SBD,79.0,15.0
M,18-19,SBD,87.6,
M,20-23,SBD,92.8,
M,20-23,SBD,92.77,2.5
M,20-23,SBD,87.85,20.0
M,18-19,SBD,81.39,11.875
M,20-23,SBD,92.69,2.5
M,20-23,SBD,91.97,15.625
M,16-17,SBD,78.3,25.0
M,20-23,SBD,91.82,7.5
M,24-34,SBD,104.76,1.25
M,24-34,SBD,104.34,7.0
M,20-23,SBD,91.8,7.5
M,24-34,SBD,102.5,7.5
M,20-23,SBD,91.6,12.5
M,20-23,SBD,100.0,7.5
M,24-34,SBD,102.0,7.5
M,24-34,SBD,104.5,11.666666666666666
M,20-23,SBD,91.9,6.0
M,18-19,SBD,92.1,9.166666666666666
M,20-23,SBD,92.71,12.5
M,18-19,SBD,92.6,13.75
M,20-23,SBD,104.45,17.5
M,20-23,SBD,92.74,17.5
M,16-17,SBD,88.95,30.0
M,18-19,SBD,92.65,20.0
M,18-19,SBD,92.81,15.0
M,18-19,SBD,92.59,15.0
M,18-19,SBD,92.77,12.5
M,20-23,SBD,100.34,16.25
M,18-19,SBD,91.41,11.666666666666666
M,20-23,SBD,92.49,15.0
M,18-19,SBD,91.84,25.0
M,20-23,SBD,92.46,-15.0
M,20-23,SBD,96.95,-1.25
M,20-23,SBD,89.86,10.0
M,20-23,SBD,92.51,10.833333333333334
M,20-23,SBD,91.2,7.0
M,24-34,SBD,92.86,2.5
M,20-23,SBD,91.78,10.0
M,20-23,SBD,91.84,4.583333333333333
M,24-34,SBD,100.83,0.0
M,20-23,SBD,91.4,7.5
M,,SBD,92.5,11.666666666666666
M,20-23,SBD,104.35,10.0
M,24-34,SBD,104.62,13.5
M,18-19,SBD,91.92,11.25
M,24-34,SBD,104.58,8.75
M,20-23,SBD,92.6,22.5
M,20-23,SBD,92.47,8.75
M,24-34,SBD,119.37,10.0
M,18-19,SBD,91.97,15.25
M,20-23,SBD,104.48,2.0
M,24-34,SBD,104.4,11.25
M,20-23,SBD,100.34,15.0
M,20-23,SBD,103.54,13.333333333333334
M,18-19,SBD,82.8,13.75
M,20-23,SBD,101.2,5.0
M,20-23,SBD,104.1,10.0
M,20-23,SBD,93.33,23.75
M,20-23,SBD,101.5,55.0
M,20-23,SBD,119.0,30.0
M,20-23,SBD,91.6,35.0
M,20-23,SBD,102.92,-7.5
M,20-23,SBD,104.01,1.25
M,24-34,SBD,102.7,1.6666666666666667
M,20-23,SBD,103.4,1.25
M,24-34,SBD,101.3,0.0
M,20-23,SBD,105.0,7.5
M,20-23,SBD,104.1,
M,20-23,SBD,102.8,1.25
M,20-23,SBD,110.0,13.75
M,20-23,SBD,102.0,5.0
M,20-23,SBD,107.62,0.8333333333333334
M,20-23,SBD,104.3,3.0
M,24-34,SBD,109.0,7.4
M,20-23,SBD,101.6,7.375
M,20-23,SBD,109.5,2.5
M,20-23,SBD,109.6,17.5
M,18-19,SBD,99.0,14.166666666666666
M,20-23,SBD,109.3,3.75
M,20-23,SBD,106.7,30.0
M,20-23,SBD,118.68,7.5
M,18-19,SBD,125.88,5.0
M,20-23,SBD,117.4,7.0
M,18-19,SBD,118.08,10.625
M,20-23,SBD,119.2,11.25
M,16-17,SBD,103.0,25.0
M,16-17,SBD,115.8,12.5
M,20-23,SBD,119.0,8.75
M,18-19,SBD,126.3,
M,20-23,SBD,116.0,
M,20-23,SBD,120.5,20.0
M,16-17,SBD,101.8,12.5
M,16-17,SBD,103.4,21.0
M,18-19,SBD,119.5,20.0
M,16-17,SBD,103.85,10.9
M,20-23,SBD,119.8,8.125
M,18-19,SBD,119.1,10.833333333333334
M,20-23,SBD,124.7,7.5
M,20-23,SBD,118.9,1.6666666666666667
M,20-23,SBD,116.4,7.083333333333333
M,16-17,SBD,116.2,27.5
M,16-17,SBD,102.9,18.125
M,20-23,SBD,119.34,12.5
M,20-23,SBD,119.62,1.25
M,24-34,SBD,119.75,-5.0
M,20-23,SBD,119.41,7.5
M,20-23,SBD,119.55,5.5
M,24-34,SBD,119.92,5.0
M,20-23,SBD,119.7,6.25
M,20-23,SBD,117.12,-2.5
M,20-23,SBD,117.8,5.833333333333333
M,18-19,SBD,116.7,11.25
M,18-19,SBD,115.55,5.0
M,20-23,SBD,119.2,1.25
M,20-23,SBD,120.75,6.666666666666667
M,18-19,SBD,116.3,5.0
M,40-44,SBD,73.3,0.0
M,40-44,SBD,72.7,1.25
M,40-44,SBD,73.12,4.166666666666667
M,35-39,SBD,72.15,6.25
M,40-44,SBD,73.29,2.9166666666666665
M,35-39,SBD,65.8,3.0
M,40-44,SBD,72.6,-1.6666666666666667
M,,SBD,72.0,-0.625
M,35-39,SBD,73.5,-0.0
M,40-44,SBD,72.4,3.75
M,35-39,SBD,71.3,-3.75
M,35-39,SBD,71.65,-0.8333333333333334
M,40-44,SBD,72.76,-2.5
M,40-44,SBD,78.85,-7.5
M,40-44,SBD,78.8,6.25
M,35-39,SBD,72.2,-0.0
M,40-44,SBD,72.9,0.0
M,35-39,SBD,72.7,-0.0
M,40-44,SBD,82.03,-3.75
M,40-44,SBD,81.4,7.5
M,40-44,SBD,81.65,1.25
M,35-39,SBD,80.46,2.5
M,40-44,SBD,82.05,2.5
M,40-44,SBD,82.0,0.0
M,40-44,SBD,81.25,2.5
M,35-39,SBD,82.25,3.3333333333333335
M,40-44,SBD,82.55,-6.666666666666667
M,45-49,SBD,82.15,-5.833333333333333
M,40-44,SBD,82.35,3.125
M,35-39,SBD,82.96,-0.5555555555555556
M,45-49,SBD,82.1,-5.0
M,45-49,SBD,82.55,-1.25
M,40-44,SBD,82.43,4.375
M,45-49,SBD,91.42,1.25
M,40-44,SBD,91.1,5.625
M,40-44,SBD,87.6,5.833333333333333
M,40-44,SBD,88.12,5.0
M,45-49,SBD,91.57,3.5
M,40-44,SBD,80.66,1.6666666666666667
M,40-44,SBD,81.16,5.0
M,40-44,SBD,91.1,5.0
M,40-44,SBD,81.82,5.0
M,40-44,SBD,80.96,7.5
M,40-44,SBD,91.24,15.0
M,40-44,SBD,91.08,-2.5
M,40-44,SBD,92.42,-0.8333333333333334
M,45-49,SBD,91.82,-5.0
M,40-44,SBD,92.6,-0.0
M,45-49,SBD,96.05,-0.625
M,40-44,SBD,92.1,10.0
M,40-44,SBD,93.5,-2.5
M,45-49,SBD,90.58,-2.5
M,40-44,SBD,87.4,5.0
M,45-49,SBD,90.86,-8.75
M,50-54,SBD,91.17,-6.25
M,45-49,SBD,91.35,-2.9166666666666665
M,50-54,SBD,91.6,-3.3333333333333335
M,35-39,SBD,104.55,-5.0
M,40-44,SBD,104.4,0.0
M,35-39,SBD,104.7,-6.25
M,35-39,SBD,104.3,12.5
M,35-39,SBD,104.3,-3.0
M,40-44,SBD,104.4,7.5
M,40-44,SBD,104.8,0.0
M,40-44,SBD,104.5,-1.6666666666666667
M,35-39,SBD,104.5,4.166666666666667
M,24-34,SBD,91.8,2.0
M,35-39,SBD,103.9,-0.0
M,40-44,SBD,104.7,-10.0
M,40-44,SBD,103.9,-4.0
M,40-44,SBD,115.18,0.0
M,40-44,SBD,114.89,-2.5
M,40-44,SBD,113.7,-5.0
M,40-44,SBD,114.74,2.5
M,40-44,SBD,114.8,-0.0
M,40-44,SBD,114.29,-1.0
M,35-39,SBD,120.1,-1.25
M,40-44,SBD,178.74,5.0
M,24-34,SBD,140.01,3.9285714285714284
M,45-49,SBD,178.2,-7.5
M,45-49,SBD,174.5,5.0
M,45-49,SBD,171.9,0.0
M,40-44,SBD,181.65,5.0
M,40-44,SBD,147.74,-2.5
M,40-44,SBD,144.25,7.5
M,40-44,SBD,180.19,7.5
M,40-44,SBD,160.08,5.0
M,35-39,SBD,142.64,10.0
M,50-54,SBD,73.59,0.0
M,50-54,SBD,73.3,-1.25
M,50-54,SBD,73.64,2.5
M,45-49,SBD,73.55,
M,50-54,SBD,73.52,1.6666666666666667
M,55-59,SBD,80.3,0.8333333333333334
M,50-54,SBD,73.8,-10.0
M,50-54,SBD,72.57,-6.25
M,50-54,SBD,82.15,2.5
M,,SBD,81.7,5.0
M,,SBD,82.95,1.0714285714285714
M,,SBD,82.8,1.25
M,,SBD,82.8,6.666666666666667
M,,SBD,82.55,2.5
M,,SBD,82.95,1.6666666666666667
M,50-54,SBD,82.31,-2.5
M,45-49,SBD,82.0,-5.0
M,50-54,SBD,92.18,-2.5
M,45-49,SBD,92.7,0.0
M,45-49,SBD,91.75,-0.0
M,50-54,SBD,92.18,1.0
M,45-49,SBD,92.32,-2.5
M,45-49,SBD,93.94,-17.5
M,45-49,SBD,91.7,-10.0
M,45-49,SBD,91.7,0.35714285714285715
M,50-54,SBD,91.1,0.5
M,45-49,SBD,92.15,-0.5
M,50-54,SBD,92.25,-0.8333333333333334
M,50-54,SBD,91.62,0.0
M,50-54,SBD,119.38,-3.75
M,50-54,SBD,119.15,7.5
M,55-59,SBD,121.84,7.5
M,55-59,SBD,71.72,-0.625
M,60-64,SBD,71.79,-9.0
M,60-64,SBD,71.38,1.0
M,60-64,SBD,71.96,3.75
M,55-59,SBD,71.21,0.6666666666666666
M,60-64,SBD,70.96,-7.5
M,60-64,SBD,72.84,-3.75
M,60-64,SBD,72.0,0.0
M,55-59,SBD,72.75,-2.5
M,55-59,SBD,72.55,-1.25
M,60-64,SBD,71.68,1.875
M,60-64,SBD,78.38,0.35714285714285715
M,55-59,SBD,73.9,-1.0714285714285714
M,60-64,SBD,72.55,-0.6818181818181818
M,50-54,SBD,73.3,-1.6666666666666667
M,55-59,SBD,72.95,-1.0
M,50-54,SBD,72.65,-0.20833333333333334
M,60-64,SBD,72.5,0.625
M,55-59,SBD,73.5,-2.5
M,60-64,SBD,72.66,-3.75
M,65-69,SBD,73.48,-2.5
M,60-64,SBD,71.78,-12.5
M,60-64,SBD,71.5,2.5
M,60-64,SBD,73.86,
M,60-64,SBD,73.4,-1.5
M,65-69,SBD,79.38,-1.0
M,60-64,SBD,73.15,0.5
M,65-69,SBD,78.2,3.75
M,60-64,SBD,77.6,7.5
M,60-64,SBD,79.65,0.5
M,55-59,SBD,81.78,-2.5
M,55-59,SBD,82.3,-2.5
M,55-59,SBD,81.25,-0.8333333333333334
M,60-64,SBD,81.96,7.5
M,60-64,SBD,82.5,-3.75
M,55-59,SBD,82.8,1.25
M,55-59,SBD,82.5,0.0
M,55-59,SBD,82.14,7.5
M,55-59,SBD,81.25,-3.75
M,60-64,SBD,82.82,2.5
M,60-64,SBD,90.36,2.5
M,60-64,SBD,91.9,0.0
M,50-54,SBD,92.3,0.8333333333333334
M,60-64,SBD,92.03,1.7857142857142858
M,55-59,SBD,82.7,7.5
M,55-59,SBD,82.56,-2.3333333333333335
M,60-64,SBD,82.66,3.0
M,60-64,SBD,82.61,-5.0
M,60-64,SBD,106.8,3.75
M,60-64,SBD,99.7,-0.0
M,60-64,SBD,100.75,7.5
M,60-64,SBD,103.92,2.5
M,55-59,SBD,99.5,7.5
M,60-64,SBD,101.6,15.0
M,55-59,SBD,100.18,-0.0
M,60-64,SBD,109.24,0.0
M,55-59,SBD,103.1,1.25
M,55-59,SBD,108.8,0.8333333333333334
M,55-59,SBD,103.05,-1.4285714285714286
M,75-79,SBD,80.22,-5.0
M,65-69,SBD,82.37,-5.0
M,70-74,SBD,82.3,2.5
M,70-74,SBD,88.98,-0.0
M,70-74,SBD,87.6,-5.0
M,70-74,SBD,87.45,-3.75
M,70-74,SBD,90.96,
M,65-69,SBD,89.23,
M,70-74,SBD,91.78,-15.0
M,70-74,SBD,91.2,5.0
M,70-74,SBD,91.75,0.0
M,,SBD,82.0,1.6666666666666667
M,70-74,SBD,90.5,-1.6666666666666667
M,70-74,SBD,93.5,0.0
M,,SBD,89.4,2.5
M,70-74,SBD,92.9,-2.5
M,70-74,SBD,91.1,-5.0
M,70-74,SBD,91.5,-1.6666666666666667
M,,SBD,90.2,-3.0
M,70-74,SBD,90.6,-2.5
M,24-34,SBD,66.0,1.25
M,24-34,SBD,65.8,15.833333333333334
M,20-23,SBD,66.6,14.166666666666666
M,24-34,SBD,65.7,7.5
M,20-23,SBD,66.0,6.25
M,24-34,SBD,73.93,3.75
M,24-34,SBD,65.86,10.833333333333334
M,20-23,SBD,67.2,9.0
M,24-34,SBD,73.92,7.5
M,20-23,SBD,66.4,5.0
M,24-34,SBD,73.96,6.5
M,20-23,SBD,73.2,2.5
M,20-23,SBD,70.5,17.5
M,20-23,SBD,66.4,16.25
M,20-23,SBD,65.1,5.0
M,20-23,SBD,66.0,20.0
M,35-39,SBD,72.28,-2.5
M,24-34,SBD,71.08,2.5
M,24-34,SBD,71.9,5.0
M,24-34,SBD,72.42,7.5
M,,SBD,73.2,1.7857142857142858
M,35-39,SBD,73.4,1.25
M,,SBD,77.8,0.5
M,24-34,SBD,88.05,5.0
M,24-34,SBD,89.7,-7.5
M,24-34,SBD,88.7,-2.5
M,24-34,SBD,88.8,-6.25
M,20-23,SBD,71.7,27.5
M,24-34,SBD,87.85,5.0
M,35-39,SBD,73.39,0.3125
M,,SBD,72.35,1.6666666666666667
M,,SBD,72.5,1.0
M,,SBD,73.3,1.1111111111111112
M,,SBD,75.25,-0.0
M,,SBD,73.1,1.25
M,,SBD,73.4,1.5
M,24-34,SBD,80.7,-0.0
M,,SBD,74.4,7.5
M,24-34,SBD,76.7,8.75
M,,SBD,79.4,5.0
M,24-34,SBD,73.76,7.5
M,24-34,SBD,79.4,2.5
M,24-34,SBD,78.0,2.5
M,24-34,SBD,73.3,1.6666666666666667
M,24-34,SBD,72.4,-0.0
M,24-34,SBD,72.1,5.0
M,24-34,SBD,73.8,-5.0
M,24-34,SBD,73.7,4.166666666666667
M,24-34,SBD,76.0,10.0
M,24-34,SBD,73.6,10.0
M,24-34,SBD,73.9,4.166666666666667
M,24-34,SBD,73.6,12.5
M,24-34,SBD,73.8,-0.5
M,24-34,SBD,73.7,-0.8333333333333334
M,24-34,SBD,73.9,-0.8333333333333334
M,35-39,SBD,74.0,7.5
M,24-34,SBD,73.8,-7.5
M,24-34,SBD,74.0,-0.5
M,24-34,SBD,73.45,5.0
M,24-34,SBD,81.85,2.5
M,24-34,SBD,73.9,3.125
M,24-34,SBD,73.2,-0.0
M,24-34,SBD,74.0,7.5
M,24-34,SBD,73.35,3.5
M,24-34,SBD,73.8,12.5
M,24-34,SBD,74.9,6.25
M,24-34,SBD,74.6,-2.5
M,24-34,SBD,74.1,6.25
M,24-34,SBD,74.2,-2.5
M,24-34,SBD,65.0,2.5
M,24-34,SBD,82.46,5.0
M,24-34,SBD,82.55,5.0
M,24-34,SBD,82.52,5.0
M,24-34,SBD,82.25,-0.0
M,,SBD,82.5,4.0
M,24-34,SBD,86.35,-2.5
M,,SBD,82.7,-0.0
M,24-34,SBD,82.35,4.0625
M,,SBD,81.9,12.5
M,,SBD,82.6,3.75
M,24-34,SBD,83.0,3.3333333333333335
M,,SBD,86.15,0.0
M,24-34,SBD,82.8,5.0
M,24-34,SBD,82.84,-2.5
M,24-34,SBD,82.85,3.3333333333333335
M,20-23,SBD,82.85,4.0
M,24-34,SBD,92.9,3.3333333333333335
M,24-34,SBD,83.0,10.0
M,20-23,SBD,82.47,10.0
M,20-23,SBD,81.19,5.0
M,24-34,SBD,92.8,4.0
M,20-23,SBD,82.15,4.375
M,24-34,SBD,92.49,3.125
M,20-23,SBD,82.35,10.0
M,24-34,SBD,82.8,8.75
M,20-23,SBD,81.74,6.25
M,24-34,SBD,91.1,8.5
M,20-23,SBD,81.32,9.166666666666666
M,24-34,SBD,80.98,7.5
M,24-34,SBD,82.92,-1.25
M,24-34,SBD,81.86,25.0
M,24-34,SBD,83.0,7.5
M,24-34,SBD,77.55,4.375
M,24-34,SBD,80.6,10.0
M,24-34,SBD,78.3,8.75
M,24-34,SBD,82.9,8.75
M,24-34,SBD,82.24,
M,24-34,SBD,92.3,7.5
M,24-34,SBD,82.23,8.75
M,24-34,SBD,90.46,7.5
M,24-34,SBD,82.4,5.0
M,24-34,SBD,82.63,-1.25
M,24-34,SBD,82.68,-7.5
M,24-34,SBD,83.28,8.75
M,24-34,SBD,92.24,1.6666666666666667
M,24-34,SBD,84.32,10.0
M,24-34,SBD,91.8,1.875
M,20-23,SBD,91.24,2.5
M,24-34,SBD,92.02,9.166666666666666
M,20-23,SBD,82.15,7.5
M,24-34,SBD,92.85,7.5
M,20-23,SBD,91.6,20.0
M,20-23,SBD,82.9,7.083333333333333
M,24-34,SBD,96.0,6.0
M,20-23,SBD,90.7,4.583333333333333
M,24-34,SBD,93.2,7.5
M,24-34,SBD,96.0,-7.5
M,24-34,SBD,96.35,1.6666666666666667
M,20-23,SBD,91.9,13.333333333333334
M,20-23,SBD,81.9,5.3125
M,24-34,SBD,92.6,2.9166666666666665
M,20-23,SBD,93.5,5.0
M,24-34,SBD,97.1,2.5
M,24-34,SBD,93.4,5.0
M,20-23,SBD,88.9,3.75
M,24-34,SBD,91.96,-8.75
M,24-34,SBD,82.15,-2.5
M,24-34,SBD,82.4,-3.3333333333333335
M,24-34,SBD,92.2,10.0
M,24-34,SBD,92.53,-3.5
M,20-23,SBD,82.3,7.5
M,35-39,SBD,92.68,-2.5
M,24-34,SBD,92.75,-2.5
M,24-34,SBD,92.75,3.75
M,24-34,SBD,89.7,10.0
M,24-34,SBD,92.1,-5.0
M,24-34,SBD,92.7,-2.0833333333333335
M,24-34,SBD,92.14,17.5
M,24-34,SBD,91.51,-52.5
M,24-34,SBD,91.96,-1.25
M,24-34,SBD,92.62,-5.0
M,20-23,SBD,102.64,12.5
M,20-23,SBD,91.6,20.0
M,20-23,SBD,99.36,-4.0
M,24-34,SBD,91.92,3.75
M,20-23,SBD,80.1,5.0
M,20-23,SBD,88.2,3.3333333333333335
M,24-34,SBD,91.98,0.0
M,24-34,SBD,92.54,0.8333333333333334
M,24-34,SBD,91.85,5.416666666666667
M,20-23,SBD,81.8,10.0
M,20-23,SBD,80.9,3.75
M,24-34,SBD,91.7,-0.0
M,24-34,SBD,92.78,5.357142857142857
M,20-23,SBD,77.7,12.5
M,20-23,SBD,81.0,10.0
M,20-23,SBD,89.85,10.0
M,20-23,SBD,79.2,-2.5
M,20-23,SBD,79.0,7.5
M,20-23,SBD,90.09,2.0
M,24-34,SBD,92.26,5.0
M,24-34,SBD,90.3,-10.0
M,24-34,SBD,104.84,-13.333333333333334
M,35-39,SBD,116.05,-21.25
M,24-34,SBD,104.6,5.0
M,24-34,SBD,112.35,3.75
M,24-34,SBD,108.7,0.0
M,24-34,SBD,104.75,5.0
M,24-34,SBD,104.5,-2.5
M,24-34,SBD,104.8,-0.8333333333333334
M,24-34,SBD,105.0,2.5
M,24-34,SBD,101.94,3.75
M,24-34,SBD,99.95,0.625
M,24-34,SBD,101.87,3.5
M,24-34,SBD,97.8,3.75
M,24-34,SBD,103.6,3.75
M,35-39,SBD,102.42,-0.0
M,,SBD,103.4,-12.5
M,35-39,SBD,104.8,6.25
M,24-34,SBD,119.9,3.75
M,20-23,SBD,119.5,3.0
M,24-34,SBD,125.0,7.5
M,24-34,SBD,119.9,8.0
M,20-23,SBD,114.2,13.75
M,20-23,SBD,118.5,-2.5
M,20-23,SBD,118.65,3.3333333333333335
M,24-34,SBD,119.5,5.0
M,24-34,SBD,120.0,6.0
M,20-23,SBD,116.85,10.0
M,20-23,SBD,119.7,12.5
M,24-34,SBD,118.74,-7.5
M,24-34,SBD,110.38,1.25
M,24-34,SBD,104.5,1.6666666666666667
M,24-34,SBD,116.6,-1.25
M,24-34,SBD,104.61,-10.0
M,24-34,SBD,110.05,-3.3333333333333335
M,24-34,SBD,106.4,-15.0
M,24-34,SBD,112.9,-20.0
M,24-34,SBD,108.35,0.35714285714285715
M,24-34,SBD,103.1,2.5
M,24-34,SBD,104.6,7.5
M,24-34,SBD,98.35,7.5
M,24-34,SBD,104.4,11.875
M,20-23,SBD,89.4,18.75
M,24-34,SBD,104.12,12.5
M,20-23,SBD,91.65,10.0
M,24-34,SBD,98.95,5.0
M,24-34,SBD,93.0,4.285714285714286
M,24-34,SBD,112.4,6.875
M,24-34,SBD,118.9,7.5
M,24-34,SBD,119.55,10.0
M,24-34,SBD,119.29,-2.5
M,24-34,SBD,119.32,1.6666666666666667
M,24-34,SBD,119.65,3.75
M,20-23,SBD,116.2,-10.0
M,24-34,SBD,119.98,-12.5
M,20-23,SBD,118.5,2.9166666666666665
M,24-34,SBD,119.37,3.0
M,24-34,SBD,119.91,12.5
M,20-23,SBD,118.15,2.5
M,24-34,SBD,118.22,10.0
M,24-34,SBD,118.8,2.5
M,24-34,SBD,118.35,7.5
M,24-34,SBD,117.5,0.0
M,24-34,SBD,117.0,2.5
M,24-34,SBD,117.45,7.5
M,24-34,SBD,117.8,8.333333333333334
M,24-34,SBD,119.66,-0.8333333333333334
M,20-23,SBD,119.15,22.5
M,20-23,SBD,118.1,-5.0
M,20-23,SBD,117.54,9.166666666666666
M,20-23,SBD,104.24,5.555555555555555
M,24-34,SBD,133.47,5.0
M,20-23,SBD,114.84,4.0
M,24-34,SBD,119.3,-2.5
M,20-23,SBD,119.95,10.0
